,binomial,country,continent,genus,family,UUID,class_id,snake_sub_family,poisonous,X,Y,height,width
2751,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,ddbccb4fce6142718eb7276a2d7a7b66,114,Cemophora coccinea,0,0.45835194,0.66875094,0.630381,0.8467531
2752,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,dc287c296e53403e95398fdbfc93cc00,114,Cemophora coccinea,0,0.4362704,0.49404016,0.72896445,0.8239588
2753,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,c589316b0fc04bbe8242256c2a717b87,114,Cemophora coccinea,0,0.48892552,0.5161532,0.6137192,0.8702475
2754,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,ad1be684d6d64e32836a8f78dab2374f,114,Cemophora coccinea,0,0.48243448,0.58583176,0.7503508,0.8999581
2755,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,29f9645ec39746f4a67bcfdb6470edc1,114,Cemophora coccinea,0,0.5056724,0.34709215,0.6101078,0.8516232
2756,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,25765110d9a540f58de02c6f34e9d864,114,Cemophora coccinea,0,0.4926238,0.52169055,0.80050373,0.83105785
2757,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,6a37faf1f21f424593ce3778534c0b12,114,Cemophora coccinea,0,0.423357,0.49451768,1.0507294,0.7329055
2758,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,6b782550b6d942bcabdc7ef2f12f3e52,114,Cemophora coccinea,0,0.5915988,0.5071888,0.709359,1.0866634
2759,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,052e3510124247598ef29d2558c5dafb,114,Cemophora coccinea,0,0.5137976,0.5563444,0.8650686,0.99567664
2760,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,4092f24a1e374c079b1897275f091756,114,Cemophora coccinea,0,0.40762064,0.4416969,0.28725696,0.46794245
2761,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,6350df356c834c749933834a5e5f8b73,114,Cemophora coccinea,0,0.45247614,0.482362,0.65720683,0.76485926
2762,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,01c2dc70c4f94e9eac16fc9185e33be9,114,Cemophora coccinea,0,0.49336633,0.5210022,0.8589512,0.86746347
2763,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,e43e744d171f4d9b91310f417ddb121d,114,Cemophora coccinea,0,0.50201255,0.44233745,0.79375803,0.98893493
2764,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,16143c725d9a4184b4cf0ea47a9cc819,114,Cemophora coccinea,0,0.41217378,0.49651647,0.38775417,0.79138196
2765,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,76325294fbe748309a2ae26040ef8e91,114,Cemophora coccinea,0,0.6849735,0.53279823,0.7978501,0.6329867
2766,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,4e681cb1ccc04dd186adceafac382add,114,Cemophora coccinea,0,0.5070596,0.5631042,0.41453052,0.8988761
2767,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,bbde5189414d449092cb94f906ac9199,114,Cemophora coccinea,0,0.43416014,0.6388619,0.6998236,0.86368376
2768,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,c8d92407f20b43c0a4089a7c1da3f663,114,Cemophora coccinea,0,0.5161504,0.46101233,0.69786876,0.76997274
2769,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,94d2dbafe7004383ba6e67f950c6aa64,114,Cemophora coccinea,0,0.6994817,0.68255746,0.4256033,0.5683561
2770,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,eba60092be424b9fbaf7dc6d211ee60f,114,Cemophora coccinea,0,0.44480345,0.6756617,0.6624637,0.825995
2771,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,2e916f4eb5714eddaa3ddc040580e139,114,Cemophora coccinea,0,0.40594932,0.3611794,0.7610333,0.8212343
2772,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,915af0aa144f4a868b6c8649dac96e5a,114,Cemophora coccinea,0,0.4532175,0.5532256,0.8131901,0.8876161
2773,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,749c62b4790c487c87c5a3c5aad7e9e9,114,Cemophora coccinea,0,0.5517335,0.44251728,0.5453173,0.7379598
2774,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,bd3b824acecc420096c0911efb129273,114,Cemophora coccinea,0,0.49251744,0.52286893,0.7730562,0.7780982
2775,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,3168c4d60d9f4c20b372be416d0c6315,114,Cemophora coccinea,0,0.50139886,0.4633032,0.5160795,0.8759853
2776,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,473625b304c3446a97eec75fdb5568d6,114,Cemophora coccinea,0,0.49291933,0.48470238,0.62032574,0.7270207
2777,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,22ec5806c589441d8a20676f9629252a,114,Cemophora coccinea,0,0.3900199,0.5721637,0.33904427,0.655746
2778,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,06039606a87b41e29e7a6f77e91b8e43,114,Cemophora coccinea,0,0.47433698,0.50083745,0.5085449,0.931388
2779,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,9d990ad3448a47a69f774f888e4ab669,114,Cemophora coccinea,0,0.40381062,0.6286705,0.725422,0.82588917
2780,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,f30420e8bf6b4edeaf6ec7e2cbfe73b5,114,Cemophora coccinea,0,0.40357867,0.4855121,0.95128834,0.7792401
2781,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,e68b1e478287403191321437e1f3b2f3,114,Cemophora coccinea,0,0.47994608,0.5043787,0.71788263,0.76452523
2782,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,7a1d0f7994584444942d39aba5739fae,114,Cemophora coccinea,0,0.45280376,0.47087327,0.5446629,0.8410327
2783,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,6413e99866014659bd2f922f85402466,114,Cemophora coccinea,0,0.45259398,0.5167297,0.9662464,0.554624
2784,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,d550a3e85372490db1a785bf34cbbab0,114,Cemophora coccinea,0,0.4581081,0.6828084,0.59133124,0.89218843
2785,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,8b58cd500a034e41b08d041f4bf4d417,114,Cemophora coccinea,0,0.49499223,0.49569064,0.9510642,0.9650561
2786,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,447a17340bfe4828b495756756405322,114,Cemophora coccinea,0,0.40831372,0.46020117,0.8337733,0.6860323
2787,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,7b123b5357c8443cb3c40ef58ed1171b,114,Cemophora coccinea,0,0.49282712,0.50547165,0.48930043,0.80386096
2788,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,fb1c1cb16a1041899010e1e00317319b,114,Cemophora coccinea,0,0.53575337,0.56461024,0.6787223,0.8614699
2789,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,28ffb0d1a0b946f2a9bea71f84c55079,114,Cemophora coccinea,0,0.37899852,0.6802317,0.49760976,0.7371506
2790,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,0deac39005c74377a521e7c34418c259,114,Cemophora coccinea,0,0.5198158,0.6717555,0.6611973,0.86705697
2791,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,3121eefc7ee944caab4cd9ba67318965,114,Cemophora coccinea,0,0.50939375,0.5021397,0.72685915,0.9914907
2792,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,6415ea1ea94b4cb3b986903fa1574cc4,114,Cemophora coccinea,0,0.41510817,0.5665967,0.59788495,0.8363128
2793,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,786b8a24ffe54539867a00bea81796a2,114,Cemophora coccinea,0,0.4133074,0.5030598,0.9344123,0.8262434
2794,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,2c3a6d35be304227be04888249db3584,114,Cemophora coccinea,0,0.5746907,0.56668466,0.5864976,0.40473485
2795,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,664e291e497d4592805f2b400f2c19a9,114,Cemophora coccinea,0,0.40470576,0.46466398,0.66390806,0.7977607
2796,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,aaa32215253b4192b288ab05f29f3cae,114,Cemophora coccinea,0,0.49027705,0.5087419,0.5174971,0.672534
2797,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,72024a0482204b07ad3367ec606d988f,114,Cemophora coccinea,0,0.44898006,0.563576,0.7807562,0.593321
2798,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,5616a077d2464d55bd752cc6a28b9991,114,Cemophora coccinea,0,0.4346249,0.5228686,0.9018082,0.77635694
2799,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,1b49d40e278e4124a95c6e51ef7d0c7f,114,Cemophora coccinea,0,0.6925737,0.44112086,0.57311755,0.47021502
2800,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,0e630102fc0f4a4394686d341fdaa761,114,Cemophora coccinea,0,0.5168098,0.45906168,0.61866593,0.4458964
2801,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,50651f0f7d9644108d4d13c2f3f19d18,114,Cemophora coccinea,0,0.47983998,0.5114988,0.79095244,0.35304478
2802,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,646b3b855b374116be729c3660d7bd3c,114,Cemophora coccinea,0,0.42612824,0.42569324,0.7934532,0.8145794
2803,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,8ed64cf39d7341d197cfc4ef5bbbe292,114,Cemophora coccinea,0,0.4459695,0.4516529,0.4548199,0.84848416
2804,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,bc5a42edf5254ca4831706956536360b,114,Cemophora coccinea,0,0.44677538,0.451611,0.7383869,0.69287074
2805,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,c6bf41768f2844f7ada908250ba911b8,114,Cemophora coccinea,0,0.5703498,0.5075934,0.6943866,0.67695737
2806,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,ec318b16d202436f882d0b3796721c01,114,Cemophora coccinea,0,0.49643517,0.5552369,0.8724766,0.944975
2807,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,f425e04161ba4a9eaf35efc9120e165f,114,Cemophora coccinea,0,0.39968523,0.37129706,0.69492865,0.7696067
2808,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,81852f5e4dbe42a7af47c16c234d5ff0,114,Cemophora coccinea,0,0.45167553,0.41297582,1.03996,0.8031724
2809,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,24dada2c9608470c95b038f0f8d8d96c,114,Cemophora coccinea,0,0.3474035,0.67691547,0.5840293,0.7476778
2810,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,177ce8044bfb429999fa52a85d557e62,114,Cemophora coccinea,0,0.5570628,0.5569945,0.7470723,0.697071
2811,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,e0f930fe18d349ef86def7bb159488af,114,Cemophora coccinea,0,0.4215271,0.55974346,0.6608284,0.7528485
2812,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,f69c1fcc150948ceb6b7331270b5c902,114,Cemophora coccinea,0,0.5894546,0.43062216,0.7608361,0.46186206
2813,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,c753964d4f6648a29b45e5b66813c133,114,Cemophora coccinea,0,0.5095747,0.47345874,0.5748314,0.90863955
2814,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,6f06ba0d2f624ecfbd7830f4de06e167,114,Cemophora coccinea,0,0.60059243,0.49726343,0.902432,1.0018924
2815,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,1f3643b96a6c4cc1a78c035b8c3f9bfb,114,Cemophora coccinea,0,0.63141257,0.64779764,0.60105133,0.7391874
2816,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,9ab7c0579ebf41f19f6ccce36d4f22a4,114,Cemophora coccinea,0,0.64629585,0.33303696,0.59385484,0.8517873
2817,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,3851adf65b564582999e6d432bbd5d7f,114,Cemophora coccinea,0,0.55298936,0.45564097,0.54125583,0.36624202
2818,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,44ed0499205f40bd9ff5628124276cd0,114,Cemophora coccinea,0,0.44194424,0.42194188,0.7467982,0.81637347
2819,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,8c0287f09b40468f81bc60d159299138,114,Cemophora coccinea,0,0.5224313,0.5376597,0.47840795,0.656884
2820,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,3bbcbd6834cc4d94aa9361e7ac05624f,114,Cemophora coccinea,0,0.4121803,0.49601057,0.8468042,0.7713765
2821,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,7287c997cd724b92b81605afbaae3c52,114,Cemophora coccinea,0,0.5347651,0.55181956,0.7622983,0.8930094
2822,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,b0a1ee7a17e94f85a5c12f72fc6ea8cc,114,Cemophora coccinea,0,0.33461225,0.60212773,0.8425336,0.6277624
2823,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,de58b0dfa932413a84f66d1ef83898fb,114,Cemophora coccinea,0,0.49791646,0.46261096,0.6149464,0.7486422
2824,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,954cdf9b970b4fd0baaecef5bd292f0d,114,Cemophora coccinea,0,0.2115096,0.21694952,0.43313685,0.20492768
2825,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,d7746510bfd048febd2d9d6e2611ac1e,114,Cemophora coccinea,0,0.6899566,0.29451793,0.6696082,0.53406185
2826,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,8af4ea75b02244c9a9d04dd32a014764,114,Cemophora coccinea,0,0.49513978,0.5024187,0.6206142,0.882295
2827,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,18af0541137049b48f4b96f15d0b2999,114,Cemophora coccinea,0,0.48398733,0.6948471,0.59991246,0.89156944
2828,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,8da1a63d0ff1473faf5866cc4f75b551,114,Cemophora coccinea,0,0.49073362,0.58547705,0.70858127,0.8639246
2829,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,10539539d27140e9a58293cb8b1d381e,114,Cemophora coccinea,0,0.4729459,0.55870575,0.8376243,0.85715127
2830,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,15ab3ac233c347188c86e64ee9dde79e,114,Cemophora coccinea,0,0.478718,0.51658434,0.91820365,0.8323724
2831,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,4cbe49dc6df647edbead1b57e4a5a208,114,Cemophora coccinea,0,0.4703281,0.5261092,0.65286356,0.65799856
2832,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,3b6f5cf4825a405189b4596d70960b63,114,Cemophora coccinea,0,0.48439527,0.5113346,0.83827573,0.7610151
2833,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,d263f70c73d64d658885cf3432160bb8,114,Cemophora coccinea,0,0.474979,0.48637614,0.8653755,0.92565805
2834,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,9351d6c6905141a6a76e87ada47eb07f,114,Cemophora coccinea,0,0.49381486,0.4243431,0.844701,0.9410043
2835,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,a953f3be1cb34813aad956ba48ba07fe,114,Cemophora coccinea,0,0.51187104,0.5237282,0.49452174,0.54290617
2836,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,109903c0b1824ebc92a4112b790d0f40,114,Cemophora coccinea,0,0.46312925,0.62792695,0.62433106,0.94756305
2837,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,c2aa3e93c1d0482ea0c1dede8c9a0d5b,114,Cemophora coccinea,0,0.50156844,0.51223874,0.64513916,0.97173727
2838,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,c433f5168c39429a88780d36491621c3,114,Cemophora coccinea,0,0.4769469,0.50513077,0.57777846,0.90887874
2839,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,9c981dce9b814285b0e13f4a7f5c4f75,114,Cemophora coccinea,0,0.5143263,0.6145518,0.7931523,0.8973978
2840,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,de49f94a363a450db7746db2827704f6,114,Cemophora coccinea,0,0.5273143,0.5234911,0.63919306,0.4552499
2841,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,a257af3bf0814082ab8146415c57dc7e,114,Cemophora coccinea,0,0.38151985,0.47208193,0.75876665,0.8758261
2842,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,33f201ec72ea42339e3439055389dd48,114,Cemophora coccinea,0,0.47137713,0.4980662,0.96344924,0.87592727
2843,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,bd2d4b990c144ed080e7002d1d50b76a,114,Cemophora coccinea,0,0.36199003,0.29918152,0.56525445,0.63381124
2844,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,b2f9e8359ccd49f4ad10fced8ee0f2cf,114,Cemophora coccinea,0,0.4762589,0.6044951,0.7030971,0.764802
2845,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,4de9bd4f124040468aa93fe9765e5f90,114,Cemophora coccinea,0,0.5496646,0.46179065,0.47033095,0.6827805
2846,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,2ec20e63f406462bb2a0d75572a0d7c7,114,Cemophora coccinea,0,0.45970386,0.5669323,0.45109108,0.7866947
2847,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,8eef48a4a4ad46bb993e4a6d03174217,114,Cemophora coccinea,0,0.5097704,0.5656554,0.52514386,0.6008307
2848,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,657d11a36bef485ca4b9af9978557c39,114,Cemophora coccinea,0,0.49279845,0.5695114,0.5001317,0.9044158
2849,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,e889d201afe1403db6fba64a7886e9ab,114,Cemophora coccinea,0,0.5657535,0.4279579,0.59266466,0.81580323
2850,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,36e3b1e9b8444f2a94789aaa9c8ab980,114,Cemophora coccinea,0,0.4892174,0.5051394,0.7568742,0.7485471
2851,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,c4ea73331e054a1ea56d92959867919d,114,Cemophora coccinea,0,0.37040526,0.6554966,0.6454508,0.7965564
2852,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,8c09d7932be54aed8a45b3951503b10a,114,Cemophora coccinea,0,0.34950104,0.57311195,0.594922,0.68181765
2853,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,190eda19f61341fd94deb408e63cd632,114,Cemophora coccinea,0,0.50322,0.44192326,0.49787214,0.95233476
2854,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,0a2caee713784f459da21adbf5fcd941,114,Cemophora coccinea,0,0.40255055,0.5466009,0.878989,0.7648024
2855,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,8436f3dbd53b42329ea510a296e1c319,114,Cemophora coccinea,0,0.46002322,0.6385722,0.60229796,0.8247504
2856,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,3d761b9dc5484598ba3161d0fc34818a,114,Cemophora coccinea,0,0.48120052,0.43970117,0.5558425,0.8761965
2857,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,2f79a691ce2340eaba678c0d022131ef,114,Cemophora coccinea,0,0.44268927,0.5130572,0.43692443,0.7729541
2858,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,119d30306d5b464fab2ec81e579df1d0,114,Cemophora coccinea,0,0.46209967,0.47394472,0.8714092,0.8849778
2859,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,9c5c282355704ba8b55c564a1810a784,114,Cemophora coccinea,0,0.38229647,0.6051084,0.81366986,0.81793255
2860,Cemophora coccinea,unknown,unknown,Cemophora,Colubridae,1003fd3366474391b5047c852f5aae3e,114,Cemophora coccinea,0,0.4443,0.62753385,0.42507532,0.9008259
2861,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,71c59eb5fdbc47ad992dfc01ddc60eb8,114,Cemophora coccinea,0,0.40885207,0.57024777,0.4754604,0.94972616
2862,Cemophora coccinea,United States of America,North America,Cemophora,Colubridae,655c6021d21b47bc900e252be6a41131,114,Cemophora coccinea,0,0.48155773,0.62883854,0.5601877,0.9539198
